id,country_id,league_id,season,stage,date,match_api_id,home_team_api_id,away_team_api_id,home_team_goal,away_team_goal,home_player_X1,home_player_X2,home_player_X3,home_player_X4,home_player_X5,home_player_X6,home_player_X7,home_player_X8,home_player_X9,home_player_X10,home_player_X11,away_player_X1,away_player_X2,away_player_X3,away_player_X4,away_player_X5,away_player_X6,away_player_X7,away_player_X8,away_player_X9,away_player_X10,away_player_X11,home_player_Y1,home_player_Y2,home_player_Y3,home_player_Y4,home_player_Y5,home_player_Y6,home_player_Y7,home_player_Y8,home_player_Y9,home_player_Y10,home_player_Y11,away_player_Y1,away_player_Y2,away_player_Y3,away_player_Y4,away_player_Y5,away_player_Y6,away_player_Y7,away_player_Y8,away_player_Y9,away_player_Y10,away_player_Y11,home_player_1,home_player_2,home_player_3,home_player_4,home_player_5,home_player_6,home_player_7,home_player_8,home_player_9,home_player_10,home_player_11,away_player_1,away_player_2,away_player_3,away_player_4,away_player_5,away_player_6,away_player_7,away_player_8,away_player_9,away_player_10,away_player_11
1772,1729,1729,2008/2009,13,"2008-11-16 00:00:00",489165,8668,8549,1,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,31465,30371,24004,23268,33086,24011,39618,30876,24006,24160,30735,22978,33754,24163,24167,24161,24393,33128,35544,30892,35608,42183
1773,1729,1729,2008/2009,13,"2008-11-15 00:00:00",489166,10261,8528,2,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,24224,25518,26209,30929,37475,33852,24205,30360,34574,24225,37799,34421,35472,24230,25005,111865,35327,25150,97988,24890,41877,24841
1774,1729,1729,2008/2009,13,"2008-11-15 00:00:00",489167,8655,8472,1,2,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30622,37764,19020,35506,24136,49571,38711,23889,23916,30646,34176,24527,36786,24740,24446,24408,24655,24411,30352,38802,33418,30988
1775,1729,1729,2008/2009,13,"2008-11-15 00:00:00",489168,9879,8586,2,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,5,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,9,11,30633,37266,23780,26777,24781,30956,30338,24843,24020,31907,24741,30455,46403,38697,30354,31921,23760,34182,24656,30818,31097,23949
1776,1729,1729,2008/2009,13,"2008-11-15 00:00:00",489169,8559,8650,0,2,1,2,4,6,8,1,3,5,7,9,5,1,2,4,6,8,4,6,3,5,7,5,1,3,3,3,3,7,7,7,7,7,11,1,3,3,3,3,6,6,8,8,8,11,23932,26454,23783,24336,23785,24372,23933,35532,23784,34261,23934,30660,30617,24134,25984,34222,30889,38818,37139,30618,37920,24635
1777,1729,1729,2008/2009,13,"2008-11-15 00:00:00",489170,8659,8455,0,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,10,10,10,36373,31731,37280,26527,24728,40055,24171,24664,38433,32570,27267,23984,25925,31306,30627,30635,30631,32345,30686,31906,37804,30679
1778,1729,1729,2008/2009,13,"2008-11-16 00:00:00",489171,8667,8456,2,2,1,2,4,6,8,3,5,7,5,4,6,1,2,4,6,8,3,5,7,3,5,7,1,3,3,3,3,5,5,5,8,10,10,1,3,3,3,3,7,7,7,10,10,10,23021,40132,34275,26066,34430,30595,23023,34437,39073,26143,23352,31432,30509,24208,23939,33963,30367,39027,24213,30340,25342,33974
1779,1729,1729,2008/2009,14,"2008-11-22 00:00:00",489172,8650,9879,0,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30660,37442,30617,25984,34222,37139,95327,38818,37920,24635,30853,30633,37266,23780,26777,24781,24020,30338,24843,30956,31907,24741
1780,1729,1729,2008/2009,14,"2008-11-23 00:00:00",489173,8472,8654,0,1,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,24527,36786,24446,24740,24408,38802,24411,30352,17866,30988,33418,36374,30687,24751,23818,26348,36394,24223,33049,30966,34543,33781
1781,1729,1729,2008/2009,14,"2008-11-23 00:00:00",489174,8586,8655,1,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,30455,46403,38697,30354,40006,30895,30818,24656,23760,40755,23949,30622,37764,19020,23921,25667,30842,38711,23889,23916,34947,30646
1782,1729,1729,2008/2009,14,"2008-11-22 00:00:00",489175,10252,10260,0,0,1,2,4,6,8,3,5,7,3,5,7,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,10,10,10,1,3,3,3,3,7,7,7,7,10,10,30380,24780,24658,43280,30357,38609,23283,23782,38807,23264,23354,30726,24150,30620,30865,32569,30893,34944,24154,30802,38817,30829
1783,1729,1729,2008/2009,14,"2008-11-22 00:00:00",489176,8549,8559,1,3,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,1,3,5,7,9,5,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,7,11,22978,33754,24166,24167,24161,24753,33128,24393,30892,35608,42183,23932,26454,23783,24336,23785,23934,23784,35532,23933,24372,34261
1784,1729,1729,2008/2009,14,"2008-11-22 00:00:00",489177,8456,9825,3,0,1,2,4,6,8,2,4,6,8,4,6,1,2,4,6,8,2,4,6,8,4,6,1,3,3,3,3,7,7,7,7,10,10,1,3,3,3,3,7,7,7,7,10,10,31432,30509,24208,24211,33963,30367,24213,39027,30340,33974,25342,23686,105826,30986,30616,31291,26181,39297,23678,27277,30843,36410
